,ibns_20u,vgs_m1,name,type,time,OK
0,19.84997,0.7579692,tran_SchGtKfsTlVt,Sch,Mon Sep  1 11:54:07 2025,False
1,20.00422,0.6853885,tran_SchGtKsfTlVt,Sch,Mon Sep  1 11:54:07 2025,True
2,19.981060000000003,0.6953353,tran_SchGtKffTlVt,Sch,Mon Sep  1 11:54:07 2025,True
3,19.869760000000003,0.7480519,tran_SchGtKssTlVt,Sch,Mon Sep  1 11:54:07 2025,False
4,19.989009999999997,0.6838291,tran_SchGtKfsThVt,Sch,Mon Sep  1 11:54:07 2025,True
5,20.18122,0.6037322,tran_SchGtKsfThVt,Sch,Mon Sep  1 11:54:07 2025,True
6,20.16018,0.6137308,tran_SchGtKffThVt,Sch,Mon Sep  1 11:54:07 2025,True
7,20.03474,0.6738169,tran_SchGtKssThVt,Sch,Mon Sep  1 11:54:07 2025,True
